  160.0000000000   75.0000000000    7.5000000000
  135.0000000000   75.0000000000   15.0000000000
  135.0000000000  135.0000000000   15.0000000000
  160.0000000000  135.0000000000    7.5000000000

  160.0000000000   75.0000000000    7.5000000000
  185.0000000000   75.0000000000   15.0000000000
  185.0000000000  135.0000000000   15.0000000000
  160.0000000000  135.0000000000    7.5000000000

  160.0000000000   75.0000000000    7.5000000000
  185.0000000000   75.0000000000    0.0000000000
  185.0000000000  135.0000000000    0.0000000000
  160.0000000000  135.0000000000    7.5000000000

  160.0000000000   75.0000000000    7.5000000000
  135.0000000000   75.0000000000    0.0000000000
  135.0000000000  135.0000000000    0.0000000000
  160.0000000000  135.0000000000    7.5000000000

  160.0000000000   75.0000000000    7.5000000000
  135.0000000000   75.0000000000   15.0000000000
  135.0000000000  135.0000000000   15.0000000000
  160.0000000000  135.0000000000    7.5000000000

