   94.0000000000   59.9999999928    2.0000000000
   93.9999999910   54.9999999928    4.0000000000
   85.9999999910   55.0000000072    4.0000000000
   86.0000000000   60.0000000072    2.0000000000

   94.0000000000   59.9999999928    2.0000000000
   94.0000000090   64.9999999928    4.0000000000
   86.0000000090   65.0000000072    4.0000000000
   86.0000000000   60.0000000072    2.0000000000

   94.0000000000   59.9999999928    2.0000000000
   94.0000000090   64.9999999928    0.0000000000
   86.0000000090   65.0000000072    0.0000000000
   86.0000000000   60.0000000072    2.0000000000

   94.0000000000   59.9999999928    2.0000000000
   93.9999999910   54.9999999928    0.0000000000
   85.9999999910   55.0000000072    0.0000000000
   86.0000000000   60.0000000072    2.0000000000

   94.0000000000   59.9999999928    2.0000000000
   93.9999999910   54.9999999928    4.0000000000
   85.9999999910   55.0000000072    4.0000000000
   86.0000000000   60.0000000072    2.0000000000

