  209.9275126841  125.0358982712    2.0000000000
  205.5973856636  122.5358982738    4.0000000000
  201.5973856678  129.4641015065    4.0000000000
  205.9275126882  131.9641015039    2.0000000000

  209.9275126841  125.0358982712    2.0000000000
  214.2576397045  127.5358982686    4.0000000000
  210.2576397086  134.4641015013    4.0000000000
  205.9275126882  131.9641015039    2.0000000000

  209.9275126841  125.0358982712    2.0000000000
  214.2576397045  127.5358982686    0.0000000000
  210.2576397086  134.4641015013    0.0000000000
  205.9275126882  131.9641015039    2.0000000000

  209.9275126841  125.0358982712    2.0000000000
  205.5973856636  122.5358982738    0.0000000000
  201.5973856678  129.4641015065    0.0000000000
  205.9275126882  131.9641015039    2.0000000000

  209.9275126841  125.0358982712    2.0000000000
  205.5973856636  122.5358982738    4.0000000000
  201.5973856678  129.4641015065    4.0000000000
  205.9275126882  131.9641015039    2.0000000000

